owner,study,year,trt_n,date,cum_rate_n_kgha
rosen lab,esn-nni,2020,n.3,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-28,66.09917338974506
rosen lab,esn-nni,2020,n.5,2020-04-28,57.1901046743266
rosen lab,esn-nni,2020,n.6,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-28,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-28,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-29,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-29,69.00066634067522
rosen lab,esn-nni,2020,n.5,2020-04-29,60.19389255657075
rosen lab,esn-nni,2020,n.6,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-29,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-29,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-04-30,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-04-30,71.86806098116737
rosen lab,esn-nni,2020,n.5,2020-04-30,63.16358212837691
rosen lab,esn-nni,2020,n.6,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-04-30,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-04-30,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-01,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-01,74.70135731122154
rosen lab,esn-nni,2020,n.5,2020-05-01,66.09917338974506
rosen lab,esn-nni,2020,n.6,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-01,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-01,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-02,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-02,77.50055533083771
rosen lab,esn-nni,2020,n.5,2020-05-02,69.00066634067522
rosen lab,esn-nni,2020,n.6,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-02,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-02,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-03,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-03,80.26565504001587
rosen lab,esn-nni,2020,n.5,2020-05-03,71.86806098116739
rosen lab,esn-nni,2020,n.6,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-03,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-03,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-04,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-04,82.99665643875603
rosen lab,esn-nni,2020,n.5,2020-05-04,74.70135731122156
rosen lab,esn-nni,2020,n.6,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-04,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-04,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-05,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-05,85.69355952705821
rosen lab,esn-nni,2020,n.5,2020-05-05,77.50055533083771
rosen lab,esn-nni,2020,n.6,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-05,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-05,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-06,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-06,88.35636430492238
rosen lab,esn-nni,2020,n.5,2020-05-06,80.26565504001587
rosen lab,esn-nni,2020,n.6,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-06,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-06,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-07,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-07,90.98507077234855
rosen lab,esn-nni,2020,n.5,2020-05-07,82.99665643875605
rosen lab,esn-nni,2020,n.6,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-07,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-07,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-08,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-08,93.57967892933674
rosen lab,esn-nni,2020,n.5,2020-05-08,85.69355952705821
rosen lab,esn-nni,2020,n.6,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-08,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-08,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-09,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-09,96.14018877588691
rosen lab,esn-nni,2020,n.5,2020-05-09,88.35636430492238
rosen lab,esn-nni,2020,n.6,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-09,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-09,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-10,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-10,98.66660031199908
rosen lab,esn-nni,2020,n.5,2020-05-10,90.98507077234856
rosen lab,esn-nni,2020,n.6,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-10,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-10,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-11,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-11,101.15891353767326
rosen lab,esn-nni,2020,n.5,2020-05-11,93.57967892933674
rosen lab,esn-nni,2020,n.6,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-11,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-11,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-12,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-12,103.61712845290944
rosen lab,esn-nni,2020,n.5,2020-05-12,96.14018877588691
rosen lab,esn-nni,2020,n.6,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-12,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-12,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-13,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-13,106.04124505770761
rosen lab,esn-nni,2020,n.5,2020-05-13,98.66660031199908
rosen lab,esn-nni,2020,n.6,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-13,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-13,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-14,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-14,108.4312633520678
rosen lab,esn-nni,2020,n.5,2020-05-14,101.15891353767327
rosen lab,esn-nni,2020,n.6,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-14,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-14,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-15,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-15,110.78718333599
rosen lab,esn-nni,2020,n.5,2020-05-15,103.61712845290944
rosen lab,esn-nni,2020,n.6,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-15,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-15,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-16,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-16,113.10900500947417
rosen lab,esn-nni,2020,n.5,2020-05-16,106.04124505770761
rosen lab,esn-nni,2020,n.6,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-16,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-16,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-17,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-17,115.39672837252037
rosen lab,esn-nni,2020,n.5,2020-05-17,108.43126335206782
rosen lab,esn-nni,2020,n.6,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-17,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-17,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-18,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.3,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.4,2020-05-18,117.65035342512856
rosen lab,esn-nni,2020,n.5,2020-05-18,110.78718333599
rosen lab,esn-nni,2020,n.6,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-18,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-18,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-19,65.00925655940651
rosen lab,esn-nni,2020,n.11,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.11.1,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.12,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.13,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.14,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.15,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.16,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.2,2020-05-19,201.752865184365
rosen lab,esn-nni,2020,n.3,2020-05-19,246.586835225335
rosen lab,esn-nni,2020,n.4,2020-05-19,119.86988016729876
rosen lab,esn-nni,2020,n.5,2020-05-19,113.10900500947417
rosen lab,esn-nni,2020,n.6,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.7,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.8,2020-05-19,44.83397004097
rosen lab,esn-nni,2020,n.9,2020-05-19,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-20,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-20,71.23423040808034
rosen lab,esn-nni,2020,n.11,2020-05-20,48.67654649076866
rosen lab,esn-nni,2020,n.11.1,2020-05-20,48.67654649076866
rosen lab,esn-nni,2020,n.12,2020-05-20,51.75060765060758
rosen lab,esn-nni,2020,n.13,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.14,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.15,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.16,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.2,2020-05-20,201.752865184365
rosen lab,esn-nni,2020,n.3,2020-05-20,246.586835225335
rosen lab,esn-nni,2020,n.4,2020-05-20,122.05530859903097
rosen lab,esn-nni,2020,n.5,2020-05-20,115.39672837252037
rosen lab,esn-nni,2020,n.6,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.7,2020-05-20,50.21357707068812
rosen lab,esn-nni,2020,n.8,2020-05-20,51.75060765060758
rosen lab,esn-nni,2020,n.9,2020-05-20,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-21,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-21,77.34035755677368
rosen lab,esn-nni,2020,n.11,2020-05-21,52.44576078008553
rosen lab,esn-nni,2020,n.11.1,2020-05-21,52.44576078008553
rosen lab,esn-nni,2020,n.12,2020-05-21,58.53519337137794
rosen lab,esn-nni,2020,n.13,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.14,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.15,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.16,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.2,2020-05-21,201.752865184365
rosen lab,esn-nni,2020,n.3,2020-05-21,246.586835225335
rosen lab,esn-nni,2020,n.4,2020-05-21,124.20663872032515
rosen lab,esn-nni,2020,n.5,2020-05-21,117.65035342512856
rosen lab,esn-nni,2020,n.6,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.7,2020-05-21,55.49047707573173
rosen lab,esn-nni,2020,n.8,2020-05-21,58.53519337137794
rosen lab,esn-nni,2020,n.9,2020-05-21,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-22,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-22,83.32763800548653
rosen lab,esn-nni,2020,n.11,2020-05-22,56.141612908920614
rosen lab,esn-nni,2020,n.11.1,2020-05-22,56.141612908920614
rosen lab,esn-nni,2020,n.12,2020-05-22,65.1877272032811
rosen lab,esn-nni,2020,n.13,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.14,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.15,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.16,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.2,2020-05-22,201.752865184365
rosen lab,esn-nni,2020,n.3,2020-05-22,246.586835225335
rosen lab,esn-nni,2020,n.4,2020-05-22,126.32387053118134
rosen lab,esn-nni,2020,n.5,2020-05-22,119.86988016729876
rosen lab,esn-nni,2020,n.6,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.7,2020-05-22,60.66467005610085
rosen lab,esn-nni,2020,n.8,2020-05-22,65.1877272032811
rosen lab,esn-nni,2020,n.9,2020-05-22,65.00925655940651
rosen lab,esn-nni,2020,n.1,2020-05-23,44.83397004097
rosen lab,esn-nni,2020,n.10,2020-05-23,89.1960717542189
rosen lab,esn-nni,2020,n.11,2020-05-23,59.76410287727391
